jobName,companyName,salary,experience,place,companySize,special,school,description
1301: Sr. Engineer (VR project),Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學,"*We're looking for brilliant engineers who recognize virtual reality’s potential and want to help us make the world better through this cutting edge technology.
* Develop VR application on Steam, VivePort, Oculus to benefit professional domain, such as: galaxy explore, medical science, music and art education…etc.
* Identity potential VR related security, privacy risk to people, and innovate solution to help them enjoy VR digital life.
* Assist in development of rapid prototypes, as well as delivery of high-quality projects for both internal brands and external partners.
* Work with an agile and multi-disciplinary team of artists, designers, and QAs.
* Assess tech and developmental risks.
* Propose solutions to overcome identified risks.
* Assist in specification, ensure that design and implementation of experience meets runtime and performance budgeting requirements.
* Write polished, optimized and documented code."
Client Manager,高雲電商股份有限公司,面議,5年以上,台北市內湖區,員工300人,外商公司,大學,"We are looking for a consultative Client Manager to collaborate with our eCommerce clients as they onboard our platform and beyond for our Taiwan Team. 

The ideal candidate will have an understanding of ecommerce business and practices in order to articulate our product offerings and recommend strategies for optimizing each online store and grow their business.   We treat our clients as partners, and our approach is very open and consultative. 

Responsibilities:
•Collaborate cross-functionally with internal Cleverbridge teams and client representatives to ensure client success, and to identify, promote and cultivate new opportunities
•Establish and nurture healthy client relationships to become their trusted and valued partner Lead calls with the client to gather requirements and fully understand their needs and strategic goals
•Handle day-to-day tasks and issues to achieve effective resolution and client satisfaction
•Create and implement account plans to promote a structured approach for client retention, account servicing and growth
•Support clients with reporting needs and pro-actively monitor KPI’s as conversion rate etc. 
•Identify and implement creative solutions for increasing profits and improving performance
•Act as the escalation point on business-level topics of your accounts
•Provide strategic and tactical support to drive the corporate strategy forward"
Technical Support&Lab 技術支援軟體測試工程師(TSD2),D-Link_友訊科技股份有限公司,面議,經歷不拘,台北市內湖區,員工600人,上市上櫃,學歷不拘,"1.提供WW產品技術支援服務.
2.執行產品測試驗證.
3.撰寫測試計畫,開發自動化測試.
4.提供產品改善意見與建議.
5.定期提供產品技術教育訓練."
Full Stack Web Developer for Informatics Platform_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,2年以上,台北市內湖區,員工83000人,上市上櫃,碩士,"1.  Must be detail-oriented with the ability to learn new technologies (web application, database) and libraries (computer vision / machine learning)
2.  Develop new functionality according to product specification
3.  Review, test and enhance existing features
4.  Performance tuning, testing, and documentation
5.  Learn and practice internal systems."
System Software Engineer (AI / Vision Processor),Linker Networks Inc._美商寶蘊凌科網路科技有限公司台灣分公司,面議,3年以上,台北市大安區,員工50人,,大學,"Linker Networks Inc. is a Boston-based global startup, and with offices throughout Beijing, Nanjing, and Taipei. 

We're focusing on ICT industry and AI Technology.

For more information, please visit http://linkernetworks.com/"
Software Engineer - X-Force Exchange Threat Intelligence (職缺代碼: 127059BR),IBM_台灣國際商業機器股份有限公司,面議,1年以上,台北市南港區,,外商公司,大學,"Ready to change the way the world works?

This is your chance to develop innovative new technology products as well as your career - with one of the world's largest and innovative technology companies! Hone your expertise alongside fellow talented professionals, where you'll develop some of the most exciting software solutions on the market. At IBM Security, you’ll contribute to keeping the world safe and making a difference in millions of people’s lives - every day.

As an IBM Software Engineer, you'll use the latest tools and technologies available to deliver state-of-the-art software. Working in an Agile and DevOps environment, you'll be responsible for ensuring that software components are expertly designed, developed and deployed in a continuous delivery cycle.

The X-Force Exchange engineering department delivers the technology and services powering the Threat Defense capabilities of the IBM Security portfolio. Working as part of this team you will help build scalable Web applications and Cloud native microservices on a modern tech stack.

We are looking for people with a background in APIs and/or frontend development. Results-based, quality-oriented thinking as well as a passion to engage in continuous learning is a must. Also, the ability to connect and collaborate closely with your teammates and colleagues is a key success factor.

We’re not hiring you solely for the skills you have now, but for your potential to grow, evolve and inspire.

Interested? Apply now with your complete set of documents (CV, motivation letter, certificates, transcripts and references)!"
數據分析與AI實習 (Machine Learning/Data Science),阿福股份有限公司,月薪 2萬8仟元 至 4萬5仟元,經歷不拘,台北市中山區,員工20人,,大學,"[Data Scientist Track] 
1. Discover/Extract insights which could potentially help grow business intelligence from existing user data using mathematical/statistical methods 
2. Design and propose experiments to explore new data yet to be available

[AI Researcher Track] 
1. Evaluate and select open source ML models which have potential use cases with Alfred 
2. Conduct basic performance evaluation on selected ML models in terms of accuracy and computational requirements 
3. Working with engineers for further prototyping/productization activities 
4. Support internal testing/documentation activities when needed"
電腦視覺與機器學習研究員 Computer Vision/Machine Learning Researcher,阿福股份有限公司,月薪 6萬元 至 14萬元,經歷不拘,台北市中山區,員工20人,,大學,"1. Facilitate the adoption of computer-vision related machine learning/deep learning technologies in the product 
2. Train/Fine-tune models to meet productization requirements and optimize execution performance on devices 
3. Evaluate/Experiment ML/DL/CV related new technologies/models/services which have potential synergies with current product offerings 
4. Build prototypes or proof-of-concepts demos on Android or embedded platforms 
5. Co-work with other development team members in to develop and deploy ML/DL technologies in production"
Algorithm Back-End Engineer,Viscovery_創意引晴股份有限公司,面議,2年以上,台北市松山區,員工40人,,大學,"Responsibilities 
Develop a flexible and scalable backend framework to accerlerate the AI models development process. 
Co-work with and support team members to design system architecture, choose proper technologies and plan development.
Communicate friendly and professionally with scientists, engineers, product managers and other teams.
Explore challenging new areas and build high-quality software solutions for new and existing products.  
Monitor, maintain and improve the quality of AI production system continuously.
Turn AI prototypes into products and deploy systems to the clients."
5421: CI/Build Engineer (Contractor),Trend Micro_趨勢科技股份有限公司,面議,經歷不拘,台北市大安區,員工5200人,外商公司,專科,"Responsibilities:

Maintain CI/Build environment for global projects, including compile tools installation/configuration/upgrade, and CI/Build system deployment on build machines
Write/Test/Maintain build scripts for global projects according to developers requirements
Project version control operation on Perforce and Github
Participate in some other SCM(Software Configuration Management) jobs in product release process
Troubleshooting & fix product CI/Build problems in time
Maintain build related documents/SOP"
外商軟體公司-Application consultant(203DO),萬寶華企業管理顧問股份有限公司,面議,經歷不拘,台北市大安區,,,大學,
A0504 NB軟體應用工程師(內湖),仁寶電腦工業股份有限公司,面議,經歷不拘,台北市內湖區,員工5500人,上市上櫃,大學,"1.System Software Analysis
2.BIOS and Driver Evaluation Test
3.WHQL Certification
4.Driver and Application Management.
5"
E67 核心網路品保工程師,台灣大哥大股份有限公司,依公司規定,1年以上,台北市內湖區,員工3500人,上市上櫃,大學,"1. 產出網路話務、品質、容量報表
2. 核心網路與設備/用戶performance analysis
3. 核心網路品質分析與優化改善"
UI/UX Designer,玉山銀行_玉山商業銀行股份有限公司,面議,2年以上,台北市中山區,員工7000人,上市上櫃,大學,"1. User experience analysis & research.
2. Collaborate with software planning department and GUI designers to clarify"
BI IT Systems Analyst【BU2-BQ】,敦陽科技股份有限公司,面議,經歷不拘,台北市信義區,員工601人,上市上櫃,大學,"• Business requirement gathering, System Analysis and User Support (Tableau, Business Objects and QlikView)
• Quality"
Data Analyst / Data Scientist,國泰金控_國泰金融控股股份有限公司,面議,經歷不拘,台北市信義區,員工200人,上市上櫃,大學," mining
   3. imbalanced classification problems
   4. social network analysis"
EAI Programmer,鴻霖航空貨運代理股份有限公司,面議,3年以上,台北市內湖區,員工1300人,,大學," alignment of system solutions. 
- Support detailed requirement analysis, system design, programming, testing, documentation and"
Lead Data Scientist,撼訊科技股份有限公司,面議,經歷不拘,台北市南港區,員工240人,上市上櫃,大學,"Make scientific research and analysis of suitable approaches 
Build models and machine-learning algorithms
Collaborate"
Software Applications Engineer (Windows Modem Data) (E1963598),Qualcomm Taiwan Corporation_台灣高通股份有限公司,面議,3年以上,台北市信義區,,外商公司,大學,"-Play consultant/expert role, trouble shooting, identify problem reported by customers, analysis and report issues to"
全端 軟體工程師,香港商聯聯微系統科技有限公司台灣分公司(籌備處),面議,經歷不拘,台北市內湖區,員工20人,,大學,"
- Database development and data analysis 
- Web Application Development 
- Deliver software specifications, and technical"
Mobile Application Senior Staff Engineer（EC iOS）,台灣新蛋股份有限公司,面議,5年以上,台北市內湖區,員工350人,外商公司,大學," design new features 
3. Work on bug fixing and improving application performance
4. Participation requirement analysis and"
Scrum Master,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,面議,8年以上,台北市中山區,員工120人,外商公司,大學," Program issues.
•Point of contact between client team and the TCS Team
•Perform Training needs analysis and draft a Training"
Solution Analyst,新加坡商安富利股份有限公司台灣分公司,面議,2年以上,台北市南港區,員工900人,外商公司,專科,"
• Working with business users to provide on-going support and enhancement of automation solutions
• Conduct business analysis"
Business Analyst,新加坡商安富利股份有限公司台灣分公司,面議,1年以上,台北市南港區,員工900人,外商公司,專科," analysis based on managements’ requirements

•Handle new projects and other ad-hoc reports as assigned"
Innovation & e-Biz Department-Digital Designer,巴黎管理顧問股份有限公司,面議,5年以上,台北市信義區,員工250人,,大學," interfaces and user experiences
3. Ensure accuracy, adequacy and consistency of usability
4. To rely decision on result analysis"
Golang Backend Engineer,現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,大學," Groundhog big data visualization analysis engine.
* Design and develop scalable, reliable, maintainable web service system"
日商三井住友銀行_ IT Officer,SMBC_日商三井住友銀行股份有限公司台北分公司,依公司規定,經歷不拘,台北市信義區,員工100人,外商公司,大學," Analysis.
3. Management on implementation and Development, as well the Risk Control.
4. Quality Control on services and"
Data Engineer資料工程師,CatchPlay_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,面議,3年以上,台北市內湖區,員工150人,,大學,", continuous testing & validating predictive models.
-Support Business Owner on analysis to get relevant insights and make the"
Senior Data Analyst,Gogoro Taiwan Limited_睿能創意股份有限公司,面議,5年以上,台北市松山區,員工900人,,大學,Gogoro is seeking a senior Data Analysis to support Gogoro. The senior data analysis will be responsible for the
TL - Java Software Engineer,訊真科技股份有限公司,面議,3年以上,台北市大安區,員工80人,外商公司,大學,"在訊真，你不會被太多組織、制度上的雜事纏擾，你能單純的coding和享受解決難題的刺激感。我們可以說，你會在訊真找到最理想的Engineer工作環境！
歡迎來訊真找高手切磋，讓我們在你心中對軟體的熱忱再加把火吧！

1. 研究與開發國內外知名大型企業系統軟體整合專案
2. 跨國性大型系統、大量資料處理相關系統之研究與開發

1. Design software modules for building international services and systems.
2. Participate in the design and implementation of complex, high performance and robust worldwide systems.
3. Analyze, design and implement interfaces with external systems."
Software Design Engineer (RD約聘人員),台灣微軟股份有限公司 (Microsoft),面議,3年以上,台北市信義區,員工417人,外商公司,大學,"You have chance to work on the latest Windows platform, latest Windows IoT Core, Azure Cloud and the latest IoT devices. Your main activities are
- Working on Universal World Platform (UWP) application and UI design
- Working on latest HTML technology, Web service and Web app etc.
- Working with partners on Wireless, Manufacturing Tool, Camera, Sensors, Video/Audio, Multimedia and AR/MR etc. areas..
- Working with partners on BIOS/UEFI area to bring up new platform
- Working with partners on end to end solution in the IoT and Microsoft Azure.
- Working with partners on bringing up embedded system and IoT platform.
- Debug issues and drive issue to final resolution. 
- Deliver training/workshop to enable partners on developing Windows Drivers and platform bring up."
Machine Learning Scientist,沛星互動科技股份有限公司,面議,3年以上,台北市信義區,,,大學,"1. Use machine learning and analytical techniques to build prediction model for advertising solutions. 
2. Experience in analyzing and extracting valuable information from large amounts of business data
3. Design, develop and test advanced models for predictive consumer behavior 
4. Co-operate with software engineering teams to drive real-time model implementations and new feature creations
5. Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation
6. Research and evaluate pioneering machine learning and statistical model"
HW/FW Applications Engineer (Senior AE)- Storage,美商美高森美股份有限公司MICROSEMI CORPORATION,面議,5年以上,台北市松山區,員工4000人,外商公司,大學,"About the Job

Microsemi Corporation, Scalable Storage Business Unit (SSBU)

Our Application Engineering team is responsible for working closely with the Product Development teams, Product Validation teams, Marketing teams, and Sales teams to provide world-class technical customer support. We provide technical support to assist in design wins, customer product ramp, and customer product production. We offer a challenging and dynamic working environment with opportunities to make substantial contributions toward the success of our business.

Responsibilities
• Support SAS/SATA Protocol and RAID controller embedded firmware, OS drivers, and management software
• Work closely with Tier 1 OEMs and their ODM partners to define requirements, manage deliverables and support initial bring-up to full production
• Work independently, and in a team environment
• Travel within Taiwan and internationally, as needed to work at customer sites to debug hardware and software for the market leading Microsemi storage devices product lines
• Work closely with cross-functional teams to support customers
• Support hardware/software solutions to assist with new product design wins, customer ramp to production, and production
• Develop verification requirements, understand architectures and HW/SW designs in order to characterize customer related problems, providing timely customer technical support and engineering feedback
• Develop customer level documentation
Qualifications
• Bachelor’s degree in EE, CS, or CE 
• Minimum 5 years of experience
• Strong software/firmware development and debug skills
• Strong fundamental understanding of RAID 
• Experience with mass storage firmware and software
• Familiarity with storage networking concepts and protocols (Fibre Channel, 10/100/1000 Ethernet, SCSI, SAS and SATA, iSCSI, PCI, PCI-Express) 
• Strong technical leadership, teamwork, communication and presentation skills
• Experience with bench top equipment such as protocol analyzers/exercisers, logic analyzers, high-speed oscilloscopes, and other data storage related test equipment 
• Ability to effectively work with cross-functional teams and across multiple geographical locations
• Functional English language skills"
資訊系統資深Java工程師,特力集團_特力股份有限公司,面議,5年以上,台北市內湖區,員工1000人,上市上櫃,專科,"1.負責專案的規劃與品質，成本與進度控管
2.專案團隊資源規劃與衝突管理，帶領專案團體士氣
3.負責公司內部客戶與IT開發人員的溝通協調工作
4.跨部門溝通協調與供應商管理
5.風險管理與問題追蹤改善"
資深BI資訊顧問,耐特普羅資訊股份有限公司,面議,5年以上,台北市內湖區,員工80人,,大學,"1. 商業智慧(BI)專案需求訪談、系統分析
2. 商業智慧(BI) / 資料倉儲(DW)相關系統設計
3. 專案工作協調與建置
4. 工作地點 : 內湖 / 板橋"
Software Project Manager(內湖陽光街),Advantech_研華股份有限公司,面議,經歷不拘,台北市內湖區,員工8000人,上市上櫃,大學,"1. Work with Global NCG Marketing, Business/customer-oriented communication
2. Work with software ecosystem partners or vendors
3. Support NCG x86 Senior Software Architect on strategy planning and execution
4. Project management, including creating and executing project plans in coordination between SW teams, monitoring project progress, change control and risk management
5. Monitor Project Progress, change control and risk management"
[研發替代役]Machine Learning Scientist,沛星互動科技股份有限公司,面議,經歷不拘,台北市信義區,,,大學,"1. Use machine learning and analytical techniques to build prediction model for business solutions.
2. Experience in analyzing and extracting valuable information from large amounts of business data.
3. Design, develop and test advanced models for predictive consumer behavior.
4. Co-operate with software engineering teams to drive real-time model implementations and new feature creations.
5. Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation.
6. Research and evaluate pioneering machine learning and statistical model."
SAP Cloud Developer,天喜科技股份有限公司,面議,2年以上,台北市大安區,,,大學,"Must is experience with:
• Java, Java Web 
• HTML5
• Design and implementation of REST APIs 
• Operational expertise in Windows, Linux and VMWare environments
• Experience in Enterprise databases like SQL Server Oracle and open source databases like Mongo DB
• Manage multiple task assignments simultaneously
• Strong time management skills
• Self-motivated and proactive work approach"
*獵才*【網際網路】Web Development Manager,汎亞人力資源管理顧問有限公司,面議,3年以上,台北市松山區,,,專科,"Build and maintain the website, lead and manage the developers. The position will work closely with US development teams to achieve the site development goals."
Mobile APP Developer(iOS/Android),星宇航空股份有限公司,依公司規定,2年以上,台北市內湖區,員工150人,,大學,"1.As an APP developer, you will be responsible for designing and coding for our innovative mobile APP applications (native or hybrid) on iOS and Android platforms. 
2.Partner with talented UI and UX designers for building state of the art Airlines applications. 
3.Create and maintain documentation of all the software applications. 
4.Interact with business domain experts and key users to ensure all applications meet company needs. 
5.Continuing growth of object-oriented knowledge-base about information technology as it applies to business development. 
6.Participate in daily status calls, team meetings, and support calls as necessary."
I3901 Data Scientist 資料科學家,遠傳電信股份有限公司,面議,3年以上,台北市內湖區,員工6300人,上市上櫃,大學,"1. Focus on data analyze by statistics and mining or machine learning methods
2. Research and evaluate pioneering machine learning and statistical model
3. Support and help business unit to solve problem and insight find out from projects or request.
4. Co-operate with architecture to drive near real-time model implementations and new feature creations 
5. Experience in analyzing and extracting valuable information from large amounts of internal data 
6. Design, develop and test advanced models for predicting consumer behavior 
7. Design efficient, scalable, automated processes for large scale data analyses, model development, model validation and model implementation"
"Sr. Software Developer (Java, Python)",台灣米高蒲志國際股份有限公司,面議,3年以上,台北市大安區,,,大學,"
AI solution company with solid product breakthrough

To join a start-up in early stage and contribute as pioneer




About Our Client

My client builds next-generation AI platform based on network graphs to mimic full brain functionality and create novel industry solutions. Headquartered in New York, the company is currently focused on finance and health care.

Their technologies are Linked with Big Data, Advanced Visualization, Autonomous Learning, Cognitive Feeling, Machine Reasoning, Strategic Thinking, Human Understanding and Prediction.

My client strives to make innovative AI solutions available to its clients and aims to solve real-life challenges and make a difference in the world!




Job Description

系統模組、共用元件與應用軟體架構的分析與設計 

協助需求釐清，進行系統分析、系統及資料庫設計 

支援專案程式開發或日常維運 

協助敏捷開發流程與 extreme programming 導入與實踐



What's on Offer

AI solution company with solid product breakthrough
To join a start-up in early stage and contribute as pioneer"
"4443: Software Engineer, Site Reliability Engineer (AIM BA)",Trend Micro_趨勢科技股份有限公司,面議,2年以上,台北市大安區,員工5200人,外商公司,大學,"Overview 

Do you know how serious about Phishing mail threat to businesses? According to Verizon, 67% of cyber espionage begins with a phishing email, and numerous reports and white papers demonstrate massive increases in the rate and severity of cyber-attacks on organizations! Social engineering poses a significant risk to businesses, with phishing being a common tactic.


Employees are information security’s weakest link.

 

Phish Insight is a SaaS that provides a flexible cloud base service to simulate any modern social engineering attacks to enables employee security awareness from training. It's the fast, efficient way to measure employee vulnerability while ramping up awareness of the seriousness of the risk. We wish we become the biggest security awareness platform in the world to educate enterprise employees.

「You cannot save the world alone !」Join this team, you will be one of the heroes to protect the digital world. 


Job Responsibilities 


·         Engage in and improve the whole lifecycle of services—from inception and design, through deployment, operation and refinement.

·         Support services before they go live through activities such as system design consulting, developing software platforms and frameworks, capacity planning and launch reviews.

·         Maintain services once they are live by measuring and monitoring availability, latency and overall system health.

·         Scale systems sustainably through mechanisms like automation, and evolve systems by pushing for changes that improve reliability and velocity.

·         Practice sustainable incident response and blameless postmortems."
(資深) 軟體測試開發工程師  (Sr.) SQA Test Development Engineer,Marvell_邁威爾科技有限公司,面議,4年以上,台北市內湖區,,外商公司,碩士," application. As needed, you will develop new test tools and methods. Using analysis equipment or software, you will demonstrate"
Mobile Banking Tester,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,面議,3年以上,台北市松山區,員工120人,外商公司,專科," understanding of applicable business systems and industry requirements. 
* Includes analysis of business and user needs"
2581: DevOps Engineer,Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學,"DevOps是一個多元專業的角色，能夠充分使用三把刀進行戰鬥，也就是包含研發、測試、維運
展現三刀流的戰力，替整個開發團隊打通任督二脈，化繁為簡，以簡馭繁，強化開發團隊的設計遠見、促進軟體系統運作效率。

[Job Content]  
DevOps is a kind of architect who can oversee the large scale cloud infrastructure. You will join design discussion with R&D teams about Cloud services and fully utilize the advantage of infrastructure to maintain the service availability. Regarding a large scale cloud design, your opinion is crucial that ensure the infrastructure is scalable, maintainable and measurable.
                                                          
1. Manage service availability and scalability through better monitoring, processes, and infrastructure.
2. Collect infrastructure and application metrics to solve problem 10x faster and improve application performance. 
3. Develop tools and automation to minimize delivery time and increase developer productivity. 
4. Advise in the design and development of evolving services, architecture, and performance standards.
5. For delivering solution, to design, implement, and operate the backend infrastructure and in-the-cloud service which are about large, fast, and robust.
6. Analyze web threat & prototype the solution.

[Challenge/Achievement/Growth] 
● 在趨勢科技，DevOps能隨時掌握世界技術的最新動態!
不管是否曾經聽過、看過，DevOps透過虛擬團隊的會議討論這些最新、最流行的技術應用，找尋未來應用的可能性！
● 在趨勢科技，DevOps能累積各種專業領域的技術與經驗！
不論是系統開發，自動化部署流程建置、監控系統維運或是雲端服務和資料庫的技術，DevOps都可藉由不同專案的歷練，習得十八般武藝，進而奠定成為 Cloud System Engineer、Site Reliability Engineer、Solution Architect、Security Solution Architect的基石，發揮在各式環境中對於資訊安全的敏感度和預防潛在威脅的技術力。

[Related Team/Project/Product]

● Core Tech teams (Web Reputation Service (WRS), Email Reputation Service (ERS), File Reputation Service (FRS))
● Consumer Web Engineering Service team (WSE)
● Consumer Home Network Security (Diamond)
● Consumer Cloud VPN Platform (Yamato)
● Consumer IoT Security (Atom)"
TA4103 Technical Leader (台北),致伸科技股份有限公司,面議,5年以上,台北市內湖區,員工14000人,上市上櫃,大學," project execution.
3. System architecture design, analysis, modules test and implement for projects.
4. Follow Primax process"
A0450 雲端服務軟體工程師(內湖),仁寶電腦工業股份有限公司,面議,1年以上,台北市內湖區,員工5500人,上市上櫃,大學,"健康照顧相關的雲端開發需求管理以及網頁前台技術開發, 包含:
(1)Requirement analysis and scenario design
(2)Web Frontend development: React.js / HTML5"
Full Stack Software Engineer,孚創雲端股份有限公司,面議,2年以上,台北市內湖區,員工70人,,大學," helping InQuartik build next-generation web applications for search and analysis over 95 million patents. 
3. Work closely"
Front End Software Engineer,孚創雲端股份有限公司,面議,3年以上,台北市內湖區,員工70人,,專科," key role in helping InQuartik build next-generation web applications for search and analysis over 95 million patents. 
3"
音訊處理演算法工程師(台北),鑫創科技股份有限公司,面議,經歷不拘,台北市信義區,員工150人,上市上櫃,碩士,"1. Speech/Voice DSP algorithm development and optimization
2. Speech/Voice issue analysis and verification
3. 具有良好溝通能力及團隊"
Senior Software Engineer(內湖陽光街),Advantech_研華股份有限公司,面議,5年以上,台北市內湖區,員工8000人,上市上櫃,大學," document software functionality
5 Perform code analysis, software review, and identification of code metrics
6. Constantly"
H_Video/Vision Algorithm Engineer(台北/台南),奇景光電股份有限公司,依公司規定,經歷不拘,台北市中正區,員工2100人,,碩士,"1. Research and develop video/vision algorithms.
2. System software/hardware architecture analysis
3. Implement real time"
CRM 程式設計師 / 系統分析師,Advantech_研華股份有限公司,面議,2年以上,台北市內湖區,員工8000人,上市上櫃,碩士,", technical service, call center operation, and other CRM relevant projects execution
4.Customer data analysis, dashboard and"
【Software Engineer】Data Engineer / 資料工程師,瑞嘉軟體科技股份有限公司,面議,1年以上,台北市內湖區,員工180人,,大學," learning techniques.
•  Design, implement, and operate data analytics platforms for business intelligence analysis.
•  Provide"
【研發替代役專區】軟體工程師,國泰金控_國泰金融控股股份有限公司,面議,經歷不拘,台北市信義區,員工200人,上市上櫃,碩士," responsiveness of the
applications
(5) Hands¬on coding, system analysis, design, and delivery of projects assigned"
IT 工程師 (台北工作),香港商麥迪康亞太有限公司台灣分公司,面議,經歷不拘,台北市信義區,員工200人,,大學," conduct user acceptance test (UAT).
•Perform functional requirement analysis, program design, coding, testing for web-based"
資深演算法工程師,立信電子科技有限公司,面議,5年以上,台北市中山區,員工24人,,碩士," machine/deep learning, time series analysis and signal process 
•  Positive and active thinking, and a doer.
•  Fluent in"
(e-Commerce) Sr. Data Engineer,17直播_英屬維京群島商麻吉一七股份有限公司臺灣分公司,面議,3年以上,台北市信義區,員工350人,,專科," create big data warehouses that can be used for reporting or analysis by data scientists
•    Focus more on the design and"
Technical Business Analyst,拓領環球運輸股份有限公司,面議,經歷不拘,台北市內湖區,員工120人,,大學,"- Good Communications Skills
- Great written and verbal Skills
- Analysis and Solutioning skillset
- Good at talking"
【Software Engineer】System Reliability Engineer / 系統可靠性工程師,瑞嘉軟體科技股份有限公司,面議,1年以上,台北市內湖區,員工180人,,大學,"•  Responsible for availability, proactive monitoring and alerting, capacity planning, performance analysis, and"
Python Backend Engineer,街口電子支付股份有限公司,面議,3年以上,台北市松山區,員工70人,,大學,"
3. Comfort with databases(relational and NoSQL) and performance analysis skills
4. Strong software engineering"
Senior Software Developer,薩摩亞商數金科技有限公司台灣分公司,面議,3年以上,台北市松山區,員工15人,,專科,"[Responsibilities]

        Blockchain platform applications requirements analysis
        Process specification"
Senior EAI Programmer,鴻霖航空貨運代理股份有限公司,面議,6年以上,台北市內湖區,員工1300人,,大學," design.
- Perform detailed requirement analysis, system design, programming, testing, documentation and implementation of"
Golang Backend Engineer,街口電子支付股份有限公司,面議,3年以上,台北市松山區,員工70人,,大學,. Comfort with databases(relational and NoSQL) and performance analysis skills4. Strong software engineering fundamentals
Digital Business Analyst (Mobile) Executive,台灣賓士股份有限公司,面議,5年以上,台北市松山區,員工260人,外商公司,大學," requirement analysis and defined incl. business process applications 
3.       Produce the design documents to be followed by"
IT-Project Management Contractor (聘雇員工1年),野村證券投資信託股份有限公司,面議,5年以上,台北市信義區,員工280人,,大學,This position is accountable for IT project management and service delivery; he/she is responsible for system analysis
雲端資料平台與分析開發工程師_BASBU(台北內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,3年以上,台北市內湖區,員工83000人,上市上櫃,碩士,"《Responsibility》
1. Cloud Software(Data engineering and analysis) development 
《Qualifications》
1. At least 5 years"
資深音訊處理演算法工程師(台北),鑫創科技股份有限公司,面議,5年以上,台北市信義區,員工150人,上市上櫃,碩士,"1. Speech/Voice DSP algorithm development and optimization
2. Speech/Voice issue analysis and verification
3. 具有良好溝通能力及團隊"
Data Mining Analyst/Data Mining Engineer,統一企業集團_統一資訊股份有限公司,面議,3年以上,台北市內湖區,員工350人,,大學,"1.Data Mining分析模型建置 
2.分析市場情報，產出分析報告供行銷企劃人員或經營管理層運用
3.建立系統化的演算邏輯"
Web Developer Engineer,傳倍順科技股份有限公司,月薪 2萬5仟元 至 12萬元,經歷不拘,台北市內湖區,,,高中,"1. Customization Developement
2. Development for new requirements based on the current products"
701: Data Engineer,Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學,"如果你著迷於處理巨量資料，加入趨勢就是你大展身手的好機會，在趨勢龐大的軟體架構下，有千萬筆巨量資料等著你，你將在團隊中扮演重要角色，將資料串接進系統，以巨量資料分析領頭，與資料分析師 (Data Analyst) 合作，洞察客戶意圖、掌握消費者需求，提供決策致勝關鍵。

[Job Content]  

• Design, implement, and enrich data processing pipeline that collect and process massive volume of data, to enhance Trend Micro solutions/services, protect our customers, and prepare data environment for data insight on business.
• Investigate and resolve performance and stability issues in data processing systems and advise necessary infrastructure changes
• Select and integrate data tools and frameworks required to provide requested capabilities
• By hacking big data to explore hundreds of real data collected from world-wide continuously, to get insight and discover new emergency threats.
• Work closely with client application engineering teams, Data Analysts, marketing and business operation team for archiving business objectives.

[Challenge/Achievement/Growth] 
• 資料工程師是開發團隊的顧問，要能從資料中洞悉出客戶需求及市場走向，給產品下一步設計上或行銷上的建議。 
• 資料工程師在提供產品設計概念的階段扮演重要的角色，將和專案經理(Project Manager)有許多產品開發概念的討論，和研發經理(RD Manager)共同定義產品架構和規格。因此，專案經理及研發經理都是資料工程師未來的發展方向之一。
• 有機會參與網路威脅防範(Threat)相關專案，提升資安技術，增加技術的廣度，更可以磨練及學習各種處理資料的新技術方法，提出Solution Architect等級的分析建議和解決方案。

[Related Team/Project/Product]
• Core Tech – SPN team (Smart Protection Network)
• Consumer – WSE (Web Service Engineering) Backend Team
• NTDTG – IoT Reputation Service"
系統技術支持專員,台灣美國運通國際股份有限公司,面議,經歷不拘,台北市松山區,員工370人,外商公司,學歷不拘,"This role is responsible for providing POS servicing and expertise through issue and problem management, focused primarily on Taiwan. This role will leverage and applying POS servicing best practice and knowledge, and ensuring that POS servicing activities using global platform to ensure effectiveness and meeting required SLA’s. Online Products for merchants supported within Taiwan.

This role may be subject to additional background verification checks."
